country,region,lat,long,country_code,decade,value
Pakistan,30.375321,69.345116,PAK,2010,70.87194747
Palau,7.51498,134.58252,PLW,1990,
Palau,7.51498,134.58252,PLW,2000,98.490492934
Palau,7.51498,134.58252,PLW,2010,99.2014201511111
Panama,8.537981,-80.782127,PAN,1990,75.468316407
Panama,8.537981,-80.782127,PAN,2000,85.546155719
Panama,8.537981,-80.782127,PAN,2010,93.9067750711111
Papua New Guinea,-6.314993,143.95555,PNG,1990,6.0416271685
Papua New Guinea,-6.314993,143.95555,PNG,2000,16.1310198399
Papua New Guinea,-6.314993,143.95555,PNG,2010,40.7734763677778
Paraguay,-23.442503,-58.443832,PRY,1990,85.187780466
Paraguay,-23.442503,-58.443832,PRY,2000,93.912751488
Paraguay,-23.442503,-58.443832,PRY,2010,98.7279075555556
Peru,-9.189967,-75.015152,PER,1990,68.83779123875
Peru,-9.189967,-75.015152,PER,2000,77.9487331
Peru,-9.189967,-75.015152,PER,2010,92.4486214444444
Philippines,12.879721,121.774017,PHL,1990,69.6684654585714
Philippines,12.879721,121.774017,PHL,2000,80.238703155
Philippines,12.879721,121.774017,PHL,2010,89.5950344177778
Poland,51.919438,19.145136,POL,1990,100.0
Poland,51.919438,19.145136,POL,2000,100.0
Poland,51.919438,19.145136,POL,2010,100.0
Portugal,39.399872,-8.224454,PRT,1990,100.0
Portugal,39.399872,-8.224454,PRT,2000,100.0
Portugal,39.399872,-8.224454,PRT,2010,100.0
Puerto Rico,18.220833,-66.590149,PRI,1990,100.0
Puerto Rico,18.220833,-66.590149,PRI,2000,100.0
Puerto Rico,18.220833,-66.590149,PRI,2010,100.0
Qatar,25.354826,51.183884,QAT,1990,100.0
Qatar,25.354826,51.183884,QAT,2000,100.0
Qatar,25.354826,51.183884,QAT,2010,100.0
Romania,45.943161,24.96676,ROU,1990,100.0
Romania,45.943161,24.96676,ROU,2000,100.0
Romania,45.943161,24.96676,ROU,2010,99.9
Russia,61.52401,105.318756,RUS,1990,100.0
Russia,61.52401,105.318756,RUS,2000,100.0
Russia,61.52401,105.318756,RUS,2010,99.5
Rwanda,-1.940278,29.873888,RWA,1990,1.178139453875
Rwanda,-1.940278,29.873888,RWA,2000,8.3554688931
Rwanda,-1.940278,29.873888,RWA,2010,21.5540635344444
Samoa,-13.759029,-172.104629,WSM,1990,83.1712693955556
Samoa,-13.759029,-172.104629,WSM,2000,92.497495544
Samoa,-13.759029,-172.104629,WSM,2010,98.1304709733333
San Marino,43.94236,12.457777,SMR,1990,100.0
San Marino,43.94236,12.457777,SMR,2000,100.0
San Marino,43.94236,12.457777,SMR,2010,100.0
Sao Tome and Principe,0.18636,6.613081,STP,1990,
Sao Tome and Principe,0.18636,6.613081,STP,2000,55.322734528
Sao Tome and Principe,0.18636,6.613081,STP,2010,65.18067042
Saudi Arabia,23.885942,45.079162,SAU,1990,100.0
Saudi Arabia,23.885942,45.079162,SAU,2000,100.0
Saudi Arabia,23.885942,45.079162,SAU,2010,99.9811111111111
Senegal,14.497401,-14.452362,SEN,1990,30.76420517
Senegal,14.497401,-14.452362,SEN,2000,44.087361892
Senegal,14.497401,-14.452362,SEN,2010,60.1288277522222
Serbia,44.016521,21.005859,SRB,1990,
Serbia,44.016521,21.005859,SRB,2000,99.96134020625
Serbia,44.016521,21.005859,SRB,2010,99.9199106588889
Seychelles,-4.679574,55.491977,SYC,1990,92.26015091
Seychelles,-4.679574,55.491977,SYC,2000,95.930715332
Seychelles,-4.679574,55.491977,SYC,2010,99.1040310333333
Sierra Leone,8.460555,-11.779889,SLE,1990,
Sierra Leone,8.460555,-11.779889,SLE,2000,13.3421434933333
Sierra Leone,8.460555,-11.779889,SLE,2010,18.2373457577778
Singapore,1.352083,103.819836,SGP,1990,100.0
Singapore,1.352083,103.819836,SGP,2000,100.0
Singapore,1.352083,103.819836,SGP,2010,100.0
Slovakia,48.669026,19.699024,SVK,1990,100.0
Slovakia,48.669026,19.699024,SVK,2000,100.0
Slovakia,48.669026,19.699024,SVK,2010,100.0
Slovenia,46.151241,14.995463,SVN,1990,100.0
Slovenia,46.151241,14.995463,SVN,2000,100.0
Slovenia,46.151241,14.995463,SVN,2010,100.0
Solomon Islands,-9.64571,160.156194,SLB,1990,15.7
Solomon Islands,-9.64571,160.156194,SLB,2000,14.896507501
Solomon Islands,-9.64571,160.156194,SLB,2010,50.2683943855556
Somalia,5.152149,46.199616,SOM,1990,
Somalia,5.152149,46.199616,SOM,2000,13.829650473125
Somalia,5.152149,46.199616,SOM,2010,28.0091529411111
South Africa,-30.559482,22.937506,ZAF,1990,65.4244480125
South Africa,-30.559482,22.937506,ZAF,2000,78.695089264
South Africa,-30.559482,22.937506,ZAF,2010,85.5144304066667
South Sudan,12.862807,30.217636,SSD,1990,
South Sudan,12.862807,30.217636,SSD,2000,3.0
South Sudan,12.862807,30.217636,SSD,2010,15.1233987807778
Spain,40.463667,-3.74922,ESP,1990,100.0
Spain,40.463667,-3.74922,ESP,2000,100.0
Spain,40.463667,-3.74922,ESP,2010,100.0
Sri Lanka,7.873054,80.771797,LKA,1990,
Sri Lanka,7.873054,80.771797,LKA,2000,77.4335832377778
Sri Lanka,7.873054,80.771797,LKA,2010,92.3530567755555
St. Kitts and Nevis,17.357822,-62.782998,KNA,1990,
St. Kitts and Nevis,17.357822,-62.782998,KNA,2000,96.0929134466667
St. Kitts and Nevis,17.357822,-62.782998,KNA,2010,99.96820577
St. Lucia,13.909444,-60.978893,LCA,1990,
St. Lucia,13.909444,-60.978893,LCA,2000,91.8332611077778
St. Lucia,13.909444,-60.978893,LCA,2010,96.7555376566667
St. Martin (French part),14.641528,-61.024174,MAF,1990,
St. Martin (French part),14.641528,-61.024174,MAF,2000,
St. Martin (French part),14.641528,-61.024174,MAF,2010,96.0388888888889
St. Vincent and the Grenadines,12.984305,-61.287228,VCT,1990,73.0208355366667
St. Vincent and the Grenadines,12.984305,-61.287228,VCT,2000,85.793590089
St. Vincent and the Grenadines,12.984305,-61.287228,VCT,2010,97.3889719655555
Western Sahara,24.215527,-12.885834,SSF,1990,28.32290215
Western Sahara,24.215527,-12.885834,SSF,2000,31.442782087
Western Sahara,24.215527,-12.885834,SSF,2010,40.0129402277778
Sudan,12.862807,30.217636,SDN,1990,28.536347084
Sudan,12.862807,30.217636,SDN,2000,34.153722
Sudan,12.862807,30.217636,SDN,2010,47.91365331
Suriname,3.919305,-56.027783,SUR,1990,99.62406
Suriname,3.919305,-56.027783,SUR,2000,94.652063334
Suriname,3.919305,-56.027783,SUR,2010,94.8139263566667
Sweden,60.128161,18.643501,SWE,1990,100.0
Sweden,60.128161,18.643501,SWE,2000,100.0
Sweden,60.128161,18.643501,SWE,2010,100.0
Switzerland,46.818188,8.227512,CHE,1990,100.0
Switzerland,46.818188,8.227512,CHE,2000,100.0
Switzerland,46.818188,8.227512,CHE,2010,100.0
Syria,34.802075,38.996815,SYR,1990,
Syria,34.802075,38.996815,SYR,2000,92.11030562875
Syria,34.802075,38.996815,SYR,2010,90.1120481688889
Tajikistan,38.861034,71.276093,TJK,1990,97.0
Tajikistan,38.861034,71.276093,TJK,2000,98.872011926
Tajikistan,38.861034,71.276093,TJK,2010,98.8187284677778
Tanzania,-6.369028,34.888822,TZA,1990,6.787899696875
Tanzania,-6.369028,34.888822,TZA,2000,11.7888455575
Tanzania,-6.369028,34.888822,TZA,2010,23.5354584588889
Thailand,15.870032,100.992541,THA,1990,
Thailand,15.870032,100.992541,THA,2000,92.508796874
Thailand,15.870032,100.992541,THA,2010,99.6658977133333
The Bahamas,25.03428,-77.39628,BHS,1990,100.0
The Bahamas,25.03428,-77.39628,BHS,2000,100.0
The Bahamas,25.03428,-77.39628,BHS,2010,100.0
Timor-Leste,-8.874217,125.727539,TLS,1990,
Timor-Leste,-8.874217,125.727539,TLS,2000,33.7473140722222
Timor-Leste,-8.874217,125.727539,TLS,2010,64.1041706644444
Togo,8.619543,0.824782,TGO,1990,15.7052845
Togo,8.619543,0.824782,TGO,2000,25.641605505
Togo,8.619543,0.824782,TGO,2010,43.1311452466667
Tonga,-21.178986,-175.198242,TON,1990,82.69004822
Tonga,-21.178986,-175.198242,TON,2000,88.79757965
Tonga,-21.178986,-175.198242,TON,2010,95.2134292811111
Trinidad and Tobago,10.691803,-61.222503,TTO,1990,94.544091033
Trinidad and Tobago,10.691803,-61.222503,TTO,2000,97.568009858
Trinidad and Tobago,10.691803,-61.222503,TTO,2010,100.0
Tunisia,33.886917,9.537499,TUN,1990,90.8833333333333
Tunisia,33.886917,9.537499,TUN,2000,98.43
Tunisia,33.886917,9.537499,TUN,2010,99.7444444444444
Turkey,38.963745,35.243322,TUR,1990,
Turkey,38.963745,35.243322,TUR,2000,
Turkey,38.963745,35.243322,TUR,2010,99.9941660555556
Turkmenistan,38.969719,59.556278,TKM,1990,
Turkmenistan,38.969719,59.556278,TKM,2000,99.680081461
Turkmenistan,38.969719,59.556278,TKM,2010,99.9882795555556
Turks and Caicos Islands,21.694025,-71.797928,TCA,1990,92.105556793
Turks and Caicos Islands,21.694025,-71.797928,TCA,2000,96.308912811
Turks and Caicos Islands,21.694025,-71.797928,TCA,2010,99.2333333333333
Tuvalu,-7.109535,177.64933,TUV,1990,
Tuvalu,-7.109535,177.64933,TUV,2000,95.83649
Tuvalu,-7.109535,177.64933,TUV,2010,98.6247441677778
Uganda,1.373333,32.290275,UGA,1990,4.07575467866667
Uganda,1.373333,32.290275,UGA,2000,10.2929506591
Uganda,1.373333,32.290275,UGA,2010,22.1422544688889
Ukraine,48.379433,31.16558,UKR,1990,
Ukraine,48.379433,31.16558,UKR,2000,99.93711234
Ukraine,48.379433,31.16558,UKR,2010,99.9852767966667
United Arab Emirates,23.424076,53.847818,ARE,1990,100.0
United Arab Emirates,23.424076,53.847818,ARE,2000,100.0
United Arab Emirates,23.424076,53.847818,ARE,2010,100.0
United Kingdom,55.378051,-3.435973,GBR,1990,100.0
United Kingdom,55.378051,-3.435973,GBR,2000,100.0
United Kingdom,55.378051,-3.435973,GBR,2010,100.0
United States,37.09024,-95.712891,USA,1990,100.0
United States,37.09024,-95.712891,USA,2000,100.0
United States,37.09024,-95.712891,USA,2010,100.0
Uruguay,-32.522779,-55.765835,URY,1990,97.98000431125
Uruguay,-32.522779,-55.765835,URY,2000,98.674106874
Uruguay,-32.522779,-55.765835,URY,2010,99.66446003
Uzbekistan,41.377491,64.585262,UZB,1990,99.4598659525
Uzbekistan,41.377491,64.585262,UZB,2000,99.696711942
Uzbekistan,41.377491,64.585262,UZB,2010,99.9395819766667
Vanuatu,-15.376706,166.959158,VUT,1990,16.6970600466667
Vanuatu,-15.376706,166.959158,VUT,2000,29.02756533
Vanuatu,-15.376706,166.959158,VUT,2010,49.4639788644444
Venezuela,6.42375,-66.58973,VEN,1990,98.4869257425
Venezuela,6.42375,-66.58973,VEN,2000,98.794266052
Venezuela,6.42375,-66.58973,VEN,2010,99.4294591944445
Vietnam,14.058324,108.277199,VNM,1990,83.3383809433333
Vietnam,14.058324,108.277199,VNM,2000,92.031101684
Vietnam,14.058324,108.277199,VNM,2010,99.2985736422222
Virgin Islands (U.S.),18.335765,-64.896335,VIR,1990,100.0
Virgin Islands (U.S.),18.335765,-64.896335,VIR,2000,100.0
Virgin Islands (U.S.),18.335765,-64.896335,VIR,2010,100.0
West Bank and Gaza,31.354676,34.308825,PSE,1990,98.5607396433333
West Bank and Gaza,31.354676,34.308825,PSE,2000,99.297895049
West Bank and Gaza,31.354676,34.308825,PSE,2010,99.8694120622222
Yemen,15.552727,48.516388,YEM,1990,44.36027660375
Yemen,15.552727,48.516388,YEM,2000,54.753477431
Yemen,15.552727,48.516388,YEM,2010,71.6744510233333
Zambia,-13.133897,27.849332,ZMB,1990,16.260672988
Zambia,-13.133897,27.849332,ZMB,2000,20.67270054
Zambia,-13.133897,27.849332,ZMB,2010,30.8978384644445
Zimbabwe,-19.015438,29.154857,ZWE,1990,31.98804678875
Zimbabwe,-19.015438,29.154857,ZWE,2000,36.136545638
Zimbabwe,-19.015438,29.154857,ZWE,2010,38.4961677544444
